,id,name,preview_url,artist,duration,popularity,release_date,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo
2085,3NxFTRr0692mbC5hD0nEZD,Onna Come Up,https://p.scdn.co/mp3-preview/c2ad3793be0c5f7fb71436e3342efd7a07b7fa3a?cid=02b0e243b26741fa8d571a7f61aa4518,0rpUnzu4JIoRkKkGvdcm7b,128014.0,50.0,2020-10-02,0.649,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,150.043
2086,0DUHmrwC8ZviGGC2o2JBy1,Sleeping On The Floor,https://p.scdn.co/mp3-preview/2ace25ae2c269923b5f74dffa0f063cb931a383f?cid=02b0e243b26741fa8d571a7f61aa4518,1RyvyyTE3xzB2ZywiAwp0i,167397.0,47.0,2020-11-13,0.532,0.851,0.621,11,-6.679,1,0.362,0.0233,0.0,0.161,150.969
2087,0bMyxvtbPa7HFemLjzw0xX,Young Wheezy (with Gunna),https://p.scdn.co/mp3-preview/ae50125fd6f1598201caaa846858146ea64d1699?cid=02b0e243b26741fa8d571a7f61aa4518,7rkW85dBwwrJtlHRDkJDAC,151481.0,58.0,2020-11-06,0.289,0.917,0.529,1,-3.785,0,0.101,0.00998,0.0,0.0884,122.0
2088,5n6gBhdEjCuj3obgCoTEFD,That’s It,https://p.scdn.co/mp3-preview/cff663a9e55ce51b2aa22c45f1c1d7a93d783b26?cid=02b0e243b26741fa8d571a7f61aa4518,1RyvyyTE3xzB2ZywiAwp0i,228796.0,60.0,2020-11-13,0.599,0.94,0.532,11,-5.998,0,0.358,0.12,0.0,0.0925,123.043
2089,59J5nzL1KniFHnU120dQzt,wokeuplikethis*,https://p.scdn.co/mp3-preview/350e9bf09c017b8dffbf95b8ddfa5dca324f24a8?cid=02b0e243b26741fa8d571a7f61aa4518,699OTQXzgjhIYAHMy9RyPD,235535.0,74.0,2017-04-14,0.478,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,78.477
2090,7r6LNJT2LqpLpEyZQJPygt,Patek Water (feat. Offset),https://p.scdn.co/mp3-preview/40349eb151c3bdc095d77d506a7072e21894c9b5?cid=02b0e243b26741fa8d571a7f61aa4518,1RyvyyTE3xzB2ZywiAwp0i,189480.0,54.0,2017-10-20,0.354,0.86,0.561,6,-5.757,0,0.185,0.274,0.0,0.108,152.984
2091,5SWnsxjhdcEDc7LJjq9UHk,Runnin,https://p.scdn.co/mp3-preview/7856426a6cb4664e779de5a25f50bbe4cd43a695?cid=02b0e243b26741fa8d571a7f61aa4518,1URnnhqYAYcrqrcwql10ft,195906.0,82.0,2020-10-02,0.415,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,143.01
2092,4kfeRwpq5KUaqTkgi4TbDF,Solitaires (feat. Travis Scott),https://p.scdn.co/mp3-preview/4b49fa5040ce440867980f24e2d31e7531202bd3?cid=02b0e243b26741fa8d571a7f61aa4518,1RyvyyTE3xzB2ZywiAwp0i,205666.0,63.0,2020-05-15,0.488,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,169.982
2093,0zO8ctW0UiuOefR87OeJOZ,Collard Greens,https://p.scdn.co/mp3-preview/75e8b0aeb2aa04fa030d38b33269e30893fa1b24?cid=02b0e243b26741fa8d571a7f61aa4518,5IcR3N7QB1j6KBL8eImZ8m,299960.0,78.0,2014-01-01,0.65,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,153.954
2094,7CAgak4ycIZvKqtLZjtIKW,Palm Trees,https://p.scdn.co/mp3-preview/545ff90e5f2d529c00466baecab08735f58dd1e6?cid=02b0e243b26741fa8d571a7f61aa4518,0jsnWH4QCKcAMpR7vEhh9u,226132.0,56.0,2018-04-05,0.0439,0.719,0.499,7,-9.046,0,0.0318,0.229,0.000478,0.105,108.017
2095,1LYYsrjs2VIKB8t534B3cm,No Stylist (feat. Drake),https://p.scdn.co/mp3-preview/2ca79bf605c1890d7e2ef6e41b6dc5ac743ebe3b?cid=02b0e243b26741fa8d571a7f61aa4518,6vXTefBL93Dj5IqAWq6OTv,189692.0,59.0,2019-12-06,0.532,0.762,0.696,5,-4.795,0,0.126,0.0172,1.33e-06,0.22,147.123
2096,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,https://p.scdn.co/mp3-preview/e69888b10384542c235064370c0b575918cabb87?cid=02b0e243b26741fa8d571a7f61aa4518,7bXgB6jMjp9ATFy66eO08Z,176960.0,78.0,2020-05-08,0.581,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,94.148
2097,7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",https://p.scdn.co/mp3-preview/1a149a85f5f1f14016f07d76ba0fa210d0dde9c3?cid=02b0e243b26741fa8d571a7f61aa4518,6MPCFvOQv5cIGfw3jODMF0,195428.0,77.0,2020-08-28,0.462,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,140.042
2098,0CE7SyNm64WcgdYanCJCFb,I Been Mia,https://p.scdn.co/mp3-preview/04cf63e9b0724b3cf1934ef270514465de33a806?cid=02b0e243b26741fa8d571a7f61aa4518,6ZmJwD8qRCP3OFBD7qhF0X,135053.0,16.0,2022-04-08,0.313,0.807,0.499,1,-8.177,1,0.362,0.000777,0.0,0.208,159.901
2099,0erJTNgJm54qA370D6j8R3,Top Gone (with Lunay),https://p.scdn.co/mp3-preview/e1e7acf21a6bad4f71970ea2f0e0d279c1f11183?cid=02b0e243b26741fa8d571a7f61aa4518,5zctI4wO9XSKS8XwcnqEHk,194573.0,48.0,2020-08-14,0.521,0.83,0.434,6,-8.782,0,0.0949,0.0468,0.0,0.06,104.001
2100,1KyZ4rUiW2lkqGNLQYKpcC,Roses Remix (feat. Future),https://p.scdn.co/mp3-preview/5920fc7799db067807eac98720543aa3be05b1e1?cid=02b0e243b26741fa8d571a7f61aa4518,0H39MdGGX6dbnnQPt6NQkZ,187897.0,57.0,2020-05-29,0.312,0.941,0.463,8,-5.993,1,0.113,0.0247,5.53e-05,0.192,127.003
2101,572BChNcXOIvtfn2TGmTKc,ON GOD (feat. Young Thug),,4MCBfE4596Uoi2O4DtmEMz,250271.0,0.0,2019-03-08,0.338,0.797,0.722,5,-6.23,0,0.0601,0.0925,0.0,0.112,145.99
2102,0Tcw8w9pvPrZoORgxsNASW,Over Your Head,https://p.scdn.co/mp3-preview/1f5d0d6be950ed0a3bccc14562e808641294ff0e?cid=02b0e243b26741fa8d571a7f61aa4518,1RyvyyTE3xzB2ZywiAwp0i,186842.0,53.0,2020-07-31,0.35,0.773,0.742,5,-5.453,0,0.162,0.00198,0.0,0.558,148.949
2103,3aQem4jVGdhtg116TmJnHz,What’s Next,,3TVXtAsR1Inumwj472S9r4,178153.0,75.0,2021-03-05,0.0628,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,129.895
2104,2fA7jcdLEnV4BZ1HvVzZmJ,Right Now,,6BH1xcDkwbbyrLMUKECsW1,194173.0,40.0,2020-09-18,0.353,0.799,0.441,11,-10.629,0,0.357,0.00771,0.0,0.269,138.082
2105,3faAAUxohrxqYhPlneZ3XV,UP THE SMOKE (with Offset),,44IvvHRk2XF243QLA2VOa8,188106.0,57.0,2020-01-17,0.884,0.899,0.735,4,-7.719,1,0.4,0.0506,0.0,0.15,143.001
2106,59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,https://p.scdn.co/mp3-preview/7101ae78089620fc4ac669aea24995127432ce04?cid=02b0e243b26741fa8d571a7f61aa4518,4O15NlyKLIASxsJ0PrXPfz,219340.0,70.0,2020-03-13,0.763,0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,140.007
2107,4iHSE5R1U8jf84tRn52xRt,Prospect (ft. Lil Baby),,6ASri4ePR7RlsvIQgWPJpS,226313.0,61.0,2020-06-12,0.43,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,120.078
2108,2T2UJUrIV8czVxrpr8zIZy,Super Hot,,3tJoFztHeIJkJWMrx0td2f,155986.0,39.0,2020-09-18,0.862,0.836,0.704,8,-7.346,1,0.452,0.0749,0.0,0.107,159.899
2109,62hpoPrA3rtfeX1aWONig5,Split/Whole Time,,6icQOAFXDZKsumw3YXyusw,239314.0,58.0,2020-05-29,0.392,0.667,0.489,9,-8.772,0,0.422,0.197,0.0,0.159,145.048
2110,6YXbqsT6IboFz1BsgAZUgy,No Way,https://p.scdn.co/mp3-preview/1b5aae7f5ff7ee92b6708b93f477e2d6cdda9486?cid=02b0e243b26741fa8d571a7f61aa4518,6RBL7gpRQ7VNZjz7ZZmwh5,235545.0,19.0,2022-02-25,0.749,0.873,0.593,11,-11.692,0,0.161,0.577,0.00188,0.172,90.006
2111,0U4bETGvA2xw24gyTloxIJ,Demon Time (Lil Yachty feat. Draft Day),,6icQOAFXDZKsumw3YXyusw,148110.0,53.0,2020-05-29,0.729,0.933,0.475,1,-4.907,1,0.234,0.00934,0.0,0.163,129.933
2112,3WcC6NH9J77xPEvj1SOL7z,March Madness,https://p.scdn.co/mp3-preview/3fd5afafd65da2b95713b855d18890a7e7533967?cid=02b0e243b26741fa8d571a7f61aa4518,1RyvyyTE3xzB2ZywiAwp0i,244511.0,67.0,2015-03-21,0.371,0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,180.206
2113,6nDSLDomNqfet6w0r1GHAz,RELENTLESS (feat. Lil Uzi Vert),https://p.scdn.co/mp3-preview/d9eee22e132373a0a28de4b08f245e3d0e2f8897?cid=02b0e243b26741fa8d571a7f61aa4518,2hlmm7s2ICUX0LVIhVFlZQ,168106.0,59.0,2020-07-24,0.786,0.881,0.517,4,-8.916,1,0.308,0.0115,0.0,0.151,115.084
2114,2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),https://p.scdn.co/mp3-preview/9ab190fa2389def7f415e84b5f12f935dd45bf01?cid=02b0e243b26741fa8d571a7f61aa4518,2LIk90788K0zvyj2JJVwkJ,125302.0,74.0,2020-03-13,0.865,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,107.951
2115,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),https://p.scdn.co/mp3-preview/eeb3a8c7fe1d35eb06eb3117d862ee3ebf61191b?cid=02b0e243b26741fa8d571a7f61aa4518,0QHgL1lAIqAw0HtD7YldmP,218901.0,73.0,2020-07-16,0.229,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,85.84
2116,4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),https://p.scdn.co/mp3-preview/1aec3befe6ade27aa050bf72cb64ad5a55d25606?cid=02b0e243b26741fa8d571a7f61aa4518,1URnnhqYAYcrqrcwql10ft,193838.0,75.0,2020-10-02,0.704,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,172.08
2117,4Hpib09wXgD84w4uwTPnYD,Tap In,https://p.scdn.co/mp3-preview/605599ec46c244be260de0f846698f41e5a1ecde?cid=02b0e243b26741fa8d571a7f61aa4518,6cK3NBO6uP7hh0oyuVELFl,139413.0,67.0,2020-06-17,0.432,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,100.036
2118,4hanO6Du5J7QEguNHYZHmw,Daddy (feat. Rich The Kid),,3Fl1V19tmjt57oBdxXKAjJ,151146.0,64.0,2019-08-09,0.479,0.869,0.59,11,-8.214,1,0.257,0.07,0.0,0.236,107.934
2119,02iYJG3KLBJODa5JkQ4O6y,hooligan,https://p.scdn.co/mp3-preview/ba9d3b5d4c7806e15d74968d6149d3176edf6033?cid=02b0e243b26741fa8d571a7f61aa4518,5SXuuuRpukkTvsLuUknva1,156774.0,58.0,2020-09-18,0.414,0.77,0.636,10,-7.636,0,0.0901,0.198,2.92e-06,0.115,93.032
2120,50ceCGZ3oD3U5caQV5bP6f,You Only Live Twice (with Lil Wayne & Rick Ross),,3TVXtAsR1Inumwj472S9r4,213103.0,66.0,2021-09-03,0.711,0.519,0.851,7,-6.001,1,0.29,0.118,0.0,0.178,123.823
2121,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",https://p.scdn.co/mp3-preview/fdc94bcbfd0c39af16ac4d2224152c17066bcce7?cid=02b0e243b26741fa8d571a7f61aa4518,2RdwBSPQiwcmiDo9kixcl8,232720.0,80.0,2014-03-03,0.962,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,160.019
2122,4jbmgIyjGoXjY01XxatOx6,Dark Horse,,6jJ0s89eD6GaHleKKya26X,215672.0,80.0,2013-01-01,0.353,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,131.934
2123,3W3KtDwAIg3mAruSpnfG3Q,Fancy,,5yG7ZAZafVaAlMTeBybKAL,199938.0,69.0,2014-01-01,0.377,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,94.981
2124,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,,2wY79sveU1sp5g7SokKOiI,172723.0,84.0,2014-05-26,0.184,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,84.094
2125,6RtPijgfPKROxEzTHNRiDp,Rude,https://p.scdn.co/mp3-preview/b2a7b00f0de0eebc99af0b7342e4567cfccb5a32?cid=02b0e243b26741fa8d571a7f61aa4518,0DxeaLnv6SyYk2DOqkLO8c,224840.0,81.0,2014-06-25,0.925,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,144.033
2126,4VrWlk8IQxevMvERoX08iC,Chandelier,https://p.scdn.co/mp3-preview/f7eb04ff91fce71e50d91745bbc8e663e62dcaff?cid=02b0e243b26741fa8d571a7f61aa4518,5WUlDfRSoLAfcVSX1WnrxN,216120.0,80.0,2014-07-04,0.572,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,117.089
2127,3U4isOIWM3VvDubwSI3y7a,All of Me,https://p.scdn.co/mp3-preview/562e8ed1dc5bf6235895b06904358e1472bfe41c?cid=02b0e243b26741fa8d571a7f61aa4518,5y2Xq6xcjJb2jVM54GHK3t,269560.0,85.0,2013-08-30,0.331,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,119.93
2128,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,https://p.scdn.co/mp3-preview/bd6c0e165b80074444e4794ce07d8a416c3fe2dd?cid=02b0e243b26741fa8d571a7f61aa4518,6JL8zeS1NmiOftqZTRgdTz,187920.0,75.0,2015-01-09,0.961,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,134.052
2129,5eqiMMbaeUZ32Q7sS00H35,Anaconda,,0hCNtLu0JehylgoiP8L4Gh,260240.0,67.0,2014-12-15,0.646,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,129.994
2130,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,,06HL4z0CvFAxyc27GXpf02,219200.0,82.0,2014-01-01,0.942,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,160.078
2131,62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,https://p.scdn.co/mp3-preview/74f7ec0c6f0a993012ed5fdec17dccf71d8d0acd?cid=02b0e243b26741fa8d571a7f61aa4518,4fwuXg6XQHfdlOdmw36OHa,232893.0,86.0,2014-03-10,0.304,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,90.99
2132,18AJRdgUoO9EYn11N7xzaT,Habits (Stay High),,4NHQUGzhtTLFvgF5SZesLK,209160.0,76.0,2014-09-24,0.348,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,110.003
2133,1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,,5Rl15oVamLq7FbSb0NNBNy,202496.0,73.0,2014-06-27,0.441,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,160.025
2134,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),https://p.scdn.co/mp3-preview/9c744f3343092c3b52930c6010e0b4b9b8d93765?cid=02b0e243b26741fa8d571a7f61aa4518,0TnOYISbd1XYRBk9myaseg,204160.0,81.0,2012,0.788,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,129.992
2135,4gbVRS8gloEluzf0GzDOFc,Maps,,04gDigrS5kc9YWfZHwBETP,189960.0,84.0,2014-09-02,0.879,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,120.032
2136,1QzFhzIOW7CyRJLpmq5CM0,Counting Stars,,5Pwc4xIPtQLFEnJriah9YJ,257386.0,62.0,2014-01-01,0.477,0.663,0.705,1,-4.972,0,0.0385,0.0654,0.0,0.117,122.014
2137,7yq4Qj7cqayVTp3FF9CWbm,Riptide,https://p.scdn.co/mp3-preview/fe5f6f3eeac1720c920f67eedfe899ccf900a819?cid=02b0e243b26741fa8d571a7f61aa4518,10exVja0key0uqUkk6LJRT,204280.0,83.0,2014-09-08,0.51,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,101.654
2138,0puf9yIluy9W0vpMEUoAnN,Bang Bang,,2gsggkzM5R49q6jpPvazou,199386.0,79.0,2014-10-14,0.751,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,150.028
2139,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,,0kkxsdcaWmWU2yWAqclDh4,193733.0,79.0,2014-01-01,0.551,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,174.084
2140,71vsEyBd4X1D5BUmLdFSVH,Black Widow,,5yG7ZAZafVaAlMTeBybKAL,209423.0,68.0,2014-01-01,0.519,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,163.99
2141,6FE2iI43OZnszFLuLtvvmg,Classic,https://p.scdn.co/mp3-preview/c2f5d9652b4b1c272a8e57ab533a148c3bb4396c?cid=02b0e243b26741fa8d571a7f61aa4518,2l35CQqtYRh3d8ZIiBep4v,175426.0,81.0,2012,0.756,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,102.071
2142,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,,0MlOPi3zIDMVrfA9R04Fe3,194240.0,78.0,2014-01-01,0.538,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,100.012
2143,0PjkFSNBbpfYRYpAG4uuGb,Boom Clap,https://p.scdn.co/mp3-preview/38b805f8b015c79967ae51b2271ee8ecc7560818?cid=02b0e243b26741fa8d571a7f61aa4518,25uiPmTg16RbhZWAqwLBy5,169866.0,50.0,2014-06-16,0.576,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,91.999
2144,7vS3Y0IKjde7Xg85LWIEdP,Problem,,66CXWjxzNUsdJxJ2JdwvnR,193920.0,76.0,2014-08-25,0.625,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,103.008
2145,3DmW6y7wTEYHJZlLo1r6XJ,Shower,https://p.scdn.co/mp3-preview/b493475829f4abb2c7a7e55376356d1a934f6317?cid=02b0e243b26741fa8d571a7f61aa4518,4obzFoKoKRHIphyHzJ35G3,206166.0,77.0,2014-04-23,0.121,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,119.987
2146,31JwK4iHCf75rnQWoMPU5t,Talk Dirty (feat. 2 Chainz),https://p.scdn.co/mp3-preview/0fc6f825e75d64cfbf29f29beb953b6b64c41f48?cid=02b0e243b26741fa8d571a7f61aa4518,07YZf4WDAMNwqr4jfgOZ8y,177685.0,56.0,2013-09-10,0.759,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,100.315
2147,3qqho4PnTn3zlMPBzWhFFD,Ugly Heart,https://p.scdn.co/mp3-preview/6ca71adba2fa4efa14efb20dde6778f8593aac74?cid=02b0e243b26741fa8d571a7f61aa4518,3Yl4nkmEa8BSuGWbwhdLDq,198306.0,64.0,2014-07-29,0.446,0.65,0.786,9,-5.488,1,0.0463,0.019,0.0,0.323,124.96
2148,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,https://p.scdn.co/mp3-preview/5d13f2dfc45c989889eb188d5e4daea4d965d69c?cid=02b0e243b26741fa8d571a7f61aa4518,4AK6F7OLvEQ5QYCBNiQWHq,228133.0,80.0,2014-11-17,0.545,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,77.217
2149,6kwAbEjseqBob48jCus7Sz,Elastic Heart,https://p.scdn.co/mp3-preview/935dd9c3cf7933c8711753b025a9029d9986ec97?cid=02b0e243b26741fa8d571a7f61aa4518,5WUlDfRSoLAfcVSX1WnrxN,257200.0,75.0,2014-07-04,0.499,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,130.075
2150,3G6hD9B2ZHOsgf4WfNu7X1,Team,,163tK9Wjr9P9DmM0AVK7lm,193058.0,78.0,2013-09-27,0.416,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,99.961
2151,1huvTbEYtgltjQRXzrNKGi,Don't,https://p.scdn.co/mp3-preview/994a88172bd91eb695bcd7c0651a8b8922f9b89b?cid=02b0e243b26741fa8d571a7f61aa4518,6eUKZXaKkcviH0Ku9w2n3V,219840.0,72.0,2014-06-21,0.849,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,95.049
2152,6YUTL4dYpB9xZO5qExPf05,Summer,https://p.scdn.co/mp3-preview/738c08036fd5a89bdcdae396f6687d9b0ebfff10?cid=02b0e243b26741fa8d571a7f61aa4518,7CajNmpbOovFoOoasH2HaY,222533.0,81.0,2014-10-31,0.743,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,127.949
2153,12KUFSHFgT0XCoiSlvdQi4,Break Free,,66CXWjxzNUsdJxJ2JdwvnR,214840.0,77.0,2014-08-25,0.284,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,129.956
2154,5O2P9iiztwhomNh8xkR9lJ,Night Changes,https://p.scdn.co/mp3-preview/a455445486a84585607b644237a17fd2a5feb67d?cid=02b0e243b26741fa8d571a7f61aa4518,4AK6F7OLvEQ5QYCBNiQWHq,226600.0,88.0,2014-11-17,0.37,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,120.001
2155,1RidHM9BC4M8DpfSQ6YLJh,Up (feat. Demi Lovato),https://p.scdn.co/mp3-preview/1d6c856510ec45d2632ff9fdd5db47e80dad8735?cid=02b0e243b26741fa8d571a7f61aa4518,3whuHq0yGx60atvA2RCVRW,224293.0,70.0,2014-11-24,0.676,0.692,0.831,9,-5.389,1,0.034,0.0146,0.0,0.103,114.972
2156,0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",,0LyfQWJT6nXafLPZqxe9Of,223840.0,75.0,2013-01-01,0.371,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,136.961
2157,34xGLuxM0rkxhCVyMSqwJO,Stolen Dance,,1hzfo8twXdOegF3xireCYs,313684.0,81.0,2013-05-31,0.728,0.884,0.581,11,-8.813,1,0.0378,0.427,0.000206,0.0759,114.016
2158,1HOlb9rdNOmy9b1Fakicjo,#SELFIE,,69GGBxA162lTqCwzJG5jLp,183750.0,64.0,2014-01-01,0.658,0.789,0.916,0,-3.262,1,0.249,0.0135,8.09e-06,0.077,127.956
2159,5BJSZocnCeSNeYMj3iVqM7,Love Runs Out,,5Pwc4xIPtQLFEnJriah9YJ,224226.0,64.0,2014-01-01,0.738,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,120.022
2160,4lhqb6JvbHId48OUJGwymk,Hey Brother,,1vCWHaC5f2uS3yhpwWbIA6,255093.0,78.0,2013-01-01,0.458,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,125.014
2161,2GgxS8bUT5G25QJTsfSv0R,Burn,,0X2BH1fck6amBIoJhDVmmJ,231211.0,67.0,2014-01-01,0.329,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,87.016
2162,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,https://p.scdn.co/mp3-preview/f88f216950bea0206e3ce190fb3e99ad251471f1?cid=02b0e243b26741fa8d571a7f61aa4518,4AK6F7OLvEQ5QYCBNiQWHq,245493.0,83.0,2013-11-25,0.286,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,121.07
2163,5wQeCrJTJxGZnILnyCBHjI,Lovers on the Sun (feat. Sam Martin),https://p.scdn.co/mp3-preview/ca6a52016f8056e82d4d7c6d165b62ea14c0c5c3?cid=02b0e243b26741fa8d571a7f61aa4518,1Cs0zKBU1kc0i8ypK3B9ai,203520.0,51.0,2014-06-30,0.568,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,124.915
2164,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),https://p.scdn.co/mp3-preview/bc0979fdd783fdc6dd51b7f56e60a0ee0dd6e85f?cid=02b0e243b26741fa8d571a7f61aa4518,6MDME20pz9RveH9rEXvrOM,227833.0,72.0,2014-01-17,0.549,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,120.97
2165,6K8qKeWo5MsFED7wCR6Kop,Sing,https://p.scdn.co/mp3-preview/ae7008d0cdcb4514357e028207ec8bfb8614f0f1?cid=02b0e243b26741fa8d571a7f61aa4518,6eUKZXaKkcviH0Ku9w2n3V,235382.0,70.0,2014-06-21,0.939,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,119.988
2166,1almCHdsfikRPfVB9VrEdT,Little Do You Know,https://p.scdn.co/mp3-preview/c0c69eee50c12e1c2f17a1c66008bf12133943f1?cid=02b0e243b26741fa8d571a7f61aa4518,58MLl9nC29IXbE4nEtuoP2,185200.0,76.0,2014-10-06,0.37,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,145.879
2167,39lS97papXAI72StGRtZBo,Wrapped Up (feat. Travie McCoy),https://p.scdn.co/mp3-preview/c435ef0e2c98622c1748b4451a81c9a4668975bc?cid=02b0e243b26741fa8d571a7f61aa4518,3whuHq0yGx60atvA2RCVRW,185629.0,62.0,2014-11-24,0.918,0.787,0.837,1,-5.419,1,0.0556,0.0926,0.0,0.155,122.004
2168,4B4zDmbHdkXZ1wUJv1yKFy,Wiggle (feat. Snoop Dogg),https://p.scdn.co/mp3-preview/575b5b5fac66955ef413e94f21c63cf558fd7885?cid=02b0e243b26741fa8d571a7f61aa4518,07YZf4WDAMNwqr4jfgOZ8y,193295.0,65.0,2013-09-10,0.721,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,81.946
2169,1Nivqu7wynKsgguBmgC6Vw,Bad (feat. Vassy) - Radio Edit,https://p.scdn.co/mp3-preview/4f4cd734677f5c88f8967cd2c6f0de4094e6daca?cid=02b0e243b26741fa8d571a7f61aa4518,1Cs0zKBU1kc0i8ypK3B9ai,170625.0,45.0,2014-06-30,0.411,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,127.966
2170,483XiZ5o13Cc1zoWV7jGml,Gecko (Overdrive) - Radio Edit,https://p.scdn.co/mp3-preview/7158f5ef575bd04a4f804eba09fc96881515acd9?cid=02b0e243b26741fa8d571a7f61aa4518,5nki7yRhxgM509M5ADlN1p,165440.0,67.0,2014-06-03,0.76,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,124.959
